SalePrice,Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,Exter Qual_TA,Year Built,Year Remod/Add,Full Bath,Kitchen Qual_TA,Foundation_PConc,TotRms AbvGrd,Mas Vnr Area,Garage Yr Blt,Fireplace Qu_Unknown,Fireplaces,BsmtFin Type 1_GLQ,Bsmt Qual_TA,Exter Qual_Gd
76000,4,1092,0.0,0.0,546.0,546,1,1970,1970,1,1,0,5,0.0,1978.7689655172412,1,0,1,1,0
556581,9,2868,3.0,716.0,1992.0,1992,0,2005,2006,3,0,1,11,208.0,2005.0,0,1,1,0,1
177500,6,1573,2.0,440.0,756.0,769,0,2000,2000,2,0,1,5,216.0,2000.0,1,0,1,0,1
109500,5,894,1.0,308.0,894.0,894,1,1962,1962,1,1,0,5,0.0,1962.0,1,0,0,1,0
169000,5,1264,2.0,528.0,1068.0,1264,1,1965,1977,1,1,0,7,0.0,1965.0,0,1,0,1,0
68400,4,1128,2.0,528.0,698.0,698,1,1920,1950,1,1,0,6,0.0,1980.0,1,0,0,1,0
155000,7,1135,2.0,576.0,560.0,575,0,1936,2007,1,0,1,6,0.0,1971.0,1,0,0,0,1
226500,7,1688,2.0,528.0,1675.0,1688,0,1988,1988,2,0,0,6,102.0,1988.0,0,1,1,0,1
231500,7,1792,2.0,564.0,963.0,963,0,2001,2001,2,0,1,7,172.0,2001.0,0,1,1,0,1
112500,5,924,1.0,420.0,924.0,924,1,1952,1952,1,1,0,6,0.0,1952.0,1,0,0,1,0
180000,8,1280,2.0,506.0,1280.0,1280,0,1992,1992,2,0,1,5,0.0,1992.0,1,0,0,0,1
113000,5,1173,1.0,240.0,592.0,933,1,1901,1950,2,1,0,7,0.0,1920.0,1,0,0,1,0
323262,9,1680,3.0,1138.0,1555.0,1680,0,2009,2009,1,0,1,8,242.0,2009.0,0,1,1,0,0
149900,6,1034,2.0,504.0,456.0,1034,1,1978,1978,1,1,0,5,23.0,1978.0,0,1,1,0,0
165250,7,1302,1.0,224.0,680.0,798,1,1940,1998,1,0,0,6,0.0,1940.0,0,2,0,1,0
272000,8,1601,2.0,670.0,1581.0,1601,0,2001,2002,2,0,1,6,479.0,2001.0,0,1,1,0,1
79000,4,896,1.0,280.0,1057.9193233571891,896,1,1946,1950,1,1,1,4,0.0,1946.0,1,0,0,0,0
146000,5,1150,1.0,288.0,1150.0,1150,1,1961,1961,1,1,0,6,0.0,1961.0,1,0,1,1,0
124500,4,864,2.0,463.0,864.0,864,1,1970,1970,1,1,0,5,0.0,1994.0,1,0,0,1,0
252000,8,1964,2.0,760.0,1100.0,1116,0,2005,2006,2,0,1,8,192.0,2005.0,0,1,0,0,1
132000,7,1450,1.0,288.0,624.0,730,1,1920,1965,1,1,0,7,0.0,1935.0,1,0,0,1,0
295000,7,3493,3.0,870.0,1470.0,1675,1,1880,2002,3,0,0,10,0.0,2003.0,0,1,0,1,0
552000,10,2492,3.0,949.0,2492.0,2492,0,2004,2005,2,0,1,8,730.0,2004.0,0,1,1,0,0
248500,6,1731,2.0,462.0,836.0,844,0,1992,1993,2,0,1,7,0.0,1992.0,1,0,0,0,1
294464,8,1648,2.0,525.0,1596.0,1648,0,2007,2008,2,0,1,5,186.0,2007.0,0,1,1,0,0
152500,5,1160,1.0,257.0,1113.0,1160,1,1968,1968,1,0,0,6,0.0,1968.0,1,0,0,1,0
141000,7,1080,0.0,0.0,1080.0,1080,1,2004,2005,1,0,1,6,120.0,1978.7689655172412,1,0,1,0,0
155000,6,1548,2.0,440.0,804.0,804,1,1976,1976,2,0,0,7,0.0,1976.0,0,1,0,0,0
171750,7,1405,2.0,478.0,1405.0,1405,0,2003,2003,2,0,1,6,163.0,2003.0,0,1,0,0,1
148800,5,1120,2.0,656.0,864.0,1120,0,1966,2004,1,1,1,5,165.0,1966.0,0,1,0,1,1
128000,5,1150,1.0,215.0,799.0,799,1,1942,1950,1,1,0,6,0.0,1942.0,0,2,0,1,0
210250,7,1364,2.0,437.0,1220.0,1364,0,2006,2006,2,0,1,6,14.0,2006.0,0,1,1,0,1
137500,4,1180,1.0,252.0,700.0,1180,1,1922,1950,1,0,0,5,0.0,1922.0,0,1,0,0,0
169000,5,2320,2.0,672.0,0.0,1547,1,1948,1950,2,1,0,7,0.0,1979.0,0,1,0,0,0
118500,5,1216,1.0,336.0,832.0,832,1,1947,1950,1,1,0,6,0.0,1947.0,1,0,0,1,0
105000,5,875,1.0,180.0,715.0,875,1,1931,1993,1,1,0,5,0.0,1931.0,1,0,0,1,0
136870,5,1117,1.0,264.0,1117.0,1117,1,1963,1963,1,1,0,6,0.0,1963.0,1,0,0,1,0
374000,9,1792,3.0,874.0,1792.0,1792,0,2003,2004,2,0,1,6,562.0,2003.0,0,1,1,0,1
125000,5,1089,1.0,252.0,1089.0,1089,1,1954,1954,1,1,0,5,0.0,1954.0,0,1,0,0,0
165000,6,1431,1.0,296.0,1099.0,1431,1,1962,1962,1,1,0,6,305.0,1962.0,0,1,1,0,0
198500,7,1922,2.0,672.0,0.0,495,0,2003,2003,3,0,0,7,500.0,2003.0,0,1,0,0,1
153000,5,1297,2.0,498.0,1297.0,1297,1,1954,1990,1,1,0,5,650.0,1954.0,0,1,0,1,0
145000,5,1072,2.0,525.0,547.0,1072,1,2005,2005,1,1,1,5,80.0,2005.0,1,0,1,0,0
128200,5,894,1.0,308.0,894.0,894,1,1976,1976,1,1,0,5,0.0,1976.0,1,0,0,1,0
109500,5,1040,2.0,625.0,0.0,1040,1,1950,1950,1,1,0,5,0.0,1950.0,1,0,0,0,0
153500,5,1559,2.0,812.0,1559.0,1559,1,1948,1973,1,1,0,5,0.0,1948.0,1,0,0,1,0
132500,5,1148,1.0,672.0,1148.0,1148,1,1959,1959,1,1,0,6,0.0,1959.0,1,0,0,1,0
61000,1,904,0.0,0.0,683.0,904,0,1922,1950,0,0,0,4,0.0,1978.7689655172412,1,0,0,0,0
330000,7,1502,1.0,286.0,1502.0,1502,0,1998,1998,1,0,1,5,239.0,1998.0,0,1,1,0,1
145000,6,1664,2.0,616.0,1664.0,1664,1,1978,1978,2,1,0,10,0.0,1978.0,1,0,0,1,0
285000,8,2872,2.0,541.0,1683.0,2129,0,1992,2000,2,0,1,9,337.0,1992.0,0,1,1,0,1
284000,8,1629,3.0,880.0,3206.0,1629,0,2003,2004,2,0,1,7,296.0,2003.0,0,1,1,0,1
154204,6,1128,2.0,480.0,1302.0,1128,1,1964,1964,1,1,0,6,138.0,1964.0,0,1,0,1,0
230000,6,1811,2.0,470.0,1073.0,1811,1,1956,2004,1,0,1,6,0.0,1956.0,0,1,0,1,0
128000,5,1172,1.0,366.0,1172.0,1172,1,1954,1998,1,1,0,5,0.0,1954.0,1,0,0,1,0
113000,5,988,2.0,520.0,988.0,988,1,1954,1954,1,1,0,4,0.0,1954.0,1,0,0,1,0
75000,4,1092,1.0,286.0,546.0,546,1,1970,1970,1,1,0,6,80.0,1970.0,1,0,0,1,0
210000,6,1635,2.0,440.0,1065.0,915,1,1923,1950,1,1,0,6,0.0,1950.0,0,1,0,0,0
92000,6,1338,2.0,528.0,832.0,846,1,1915,1950,2,1,0,7,0.0,1974.0,1,0,0,0,0
261329,8,1584,2.0,594.0,1574.0,1584,0,2007,2007,2,0,1,6,0.0,2007.0,0,1,0,0,0
120000,6,1182,1.0,378.0,770.0,885,1,1945,1950,1,1,0,5,0.0,1945.0,1,0,0,0,0
112500,5,882,2.0,461.0,882.0,882,1,1972,1972,1,1,0,5,0.0,1980.0,1,0,0,1,0
145000,6,848,2.0,420.0,848.0,848,0,2004,2004,1,0,1,3,205.0,2004.0,1,0,1,0,1
280000,9,1577,2.0,564.0,1577.0,1577,0,2005,2005,2,0,1,6,394.0,2005.0,0,1,1,0,0
153337,5,1224,2.0,528.0,1086.0,1224,1,1979,1979,0,1,0,6,275.0,1979.0,0,2,1,0,0
128500,5,988,2.0,572.0,988.0,988,1,1961,1961,1,1,0,5,57.0,1963.0,1,0,0,1,0
215000,7,2093,2.0,542.0,791.0,1236,1,1986,1991,2,1,0,7,123.0,1986.0,0,1,0,0,0
252000,7,2385,3.0,600.0,1066.0,1108,0,1998,1998,2,0,1,8,275.0,1998.0,0,1,0,0,1
164000,5,1000,2.0,575.0,1000.0,1000,1,1963,1963,1,1,0,4,0.0,1993.0,0,2,0,0,0
315000,8,2799,3.0,704.0,1286.0,1565,0,1993,1993,2,0,1,8,420.0,1993.0,0,1,0,0,1
239000,7,1767,2.0,504.0,1064.0,1064,0,1987,1987,2,0,1,5,0.0,1987.0,0,1,1,0,1
120000,7,1027,0.0,0.0,931.0,1027,0,1920,2006,1,0,0,5,0.0,1978.7689655172412,0,1,0,1,1
175000,6,1647,2.0,460.0,953.0,953,1,1999,2000,2,1,1,7,0.0,1999.0,0,1,0,0,0
118000,5,698,0.0,0.0,698.0,698,1,1947,2008,1,1,0,4,0.0,1978.7689655172412,1,0,0,1,0
52500,4,693,0.0,0.0,693.0,693,1,1941,1950,1,0,0,4,0.0,1978.7689655172412,1,0,0,1,0
105000,7,1004,1.0,200.0,502.0,502,1,1930,1950,1,0,0,5,0.0,1930.0,0,1,0,1,0
257000,8,1861,3.0,851.0,1341.0,1341,0,2007,2007,3,0,1,7,156.0,2007.0,0,1,0,0,1
185900,7,1582,2.0,520.0,770.0,770,0,2004,2004,2,0,1,6,0.0,2004.0,1,0,1,0,1
79500,5,935,1.0,308.0,742.0,779,1,1930,1960,1,1,0,4,0.0,1988.0,1,0,0,1,0
200000,6,2267,2.0,390.0,1010.0,1010,0,2002,2002,2,0,1,8,0.0,2002.0,0,1,0,0,1
207500,6,1686,2.0,612.0,1686.0,1686,1,1980,1980,2,1,0,7,157.0,1980.0,0,1,0,0,0
167000,7,1636,1.0,288.0,818.0,818,1,1919,1950,1,0,0,7,0.0,1919.0,0,1,0,1,0
266500,7,2340,1.0,252.0,1152.0,1188,0,1941,2006,2,0,0,9,0.0,1941.0,0,2,1,1,0
102000,5,976,1.0,215.0,976.0,976,1,1942,1950,1,1,0,5,0.0,1942.0,1,0,0,1,0
118500,4,1029,1.0,261.0,1029.0,1029,1,1961,1961,1,1,0,5,192.0,1961.0,1,0,0,1,0
119750,5,954,1.0,240.0,920.0,954,1,1938,1950,1,0,1,5,0.0,1938.0,0,1,0,0,0
200000,7,1861,2.0,492.0,916.0,920,0,2002,2002,2,0,1,8,0.0,2002.0,1,0,1,0,1
220000,7,2122,2.0,559.0,913.0,913,0,1996,1997,2,0,1,8,132.0,1997.0,0,1,1,0,1
162900,5,1573,2.0,360.0,1078.0,1128,1,1930,1992,2,1,1,8,0.0,1930.0,0,1,0,1,0
155000,7,1826,1.0,164.0,910.0,916,0,1915,2005,1,0,1,7,0.0,1915.0,0,1,0,1,1
204000,6,2237,2.0,440.0,712.0,1375,1,1980,2006,2,0,1,7,0.0,1980.0,0,1,0,0,0
122000,8,2358,0.0,0.0,684.0,938,1,1872,1987,2,1,0,8,0.0,1978.7689655172412,1,0,0,1,0
150500,5,1040,2.0,484.0,1040.0,1040,1,1977,2008,2,0,0,5,0.0,1977.0,1,0,0,0,0
172500,7,1258,3.0,648.0,1258.0,1258,0,2006,2007,2,0,1,6,72.0,2007.0,0,1,0,0,1
64000,4,1120,2.0,480.0,744.0,792,1,1948,1950,1,0,0,5,0.0,1956.0,1,0,0,1,0
209200,7,1344,4.0,784.0,1344.0,1344,1,1997,1998,2,1,1,8,200.0,1997.0,1,0,1,0,0
239000,7,1950,2.0,576.0,975.0,975,0,1997,1998,2,0,1,7,1600.0,1997.0,0,1,0,0,1
216000,7,1674,2.0,663.0,814.0,814,0,2000,2000,2,0,1,7,0.0,2000.0,1,0,1,0,1
200825,6,1716,2.0,615.0,858.0,858,0,2005,2005,2,0,1,7,0.0,2005.0,1,0,0,0,1
145000,5,990,2.0,672.0,990.0,990,1,1994,1995,1,1,1,5,0.0,1996.0,1,0,1,0,0
155000,5,1424,3.0,828.0,1100.0,1424,1,1969,1990,1,1,0,7,0.0,1969.0,1,0,0,0,0
137500,5,889,2.0,484.0,864.0,889,1,1984,1984,1,1,0,6,0.0,1984.0,1,0,0,1,0
392000,8,1419,2.0,567.0,1419.0,1419,0,2007,2007,2,0,1,7,0.0,2007.0,0,1,1,0,1
265900,8,1484,2.0,472.0,1476.0,1484,0,2006,2006,2,0,1,6,32.0,2006.0,0,1,1,0,1
142953,5,2240,2.0,528.0,0.0,1120,1,1979,1979,2,1,0,12,0.0,1979.0,1,0,0,0,0
130000,5,810,2.0,576.0,782.0,810,1,1971,1972,1,1,1,4,153.0,1973.0,1,0,1,0,0
125500,5,902,1.0,288.0,876.0,902,1,1967,1967,1,1,0,6,75.0,1967.0,1,0,1,1,0
129000,6,2380,2.0,596.0,1021.0,1465,1,1965,1979,2,1,0,7,113.0,1965.0,0,1,0,0,0
272000,6,2872,2.0,619.0,1330.0,1542,1,1977,1995,2,1,0,11,424.0,1977.0,0,1,0,0,0
98500,5,1195,0.0,0.0,1195.0,1195,1,1946,1950,2,1,0,8,0.0,1978.7689655172412,1,0,0,1,0
159500,6,1426,2.0,440.0,690.0,698,1,1977,1977,1,1,0,6,140.0,1977.0,1,0,0,1,0
279700,8,1494,2.0,478.0,1494.0,1494,0,1994,1995,1,0,1,5,0.0,1994.0,0,1,0,0,1
181755,6,1496,2.0,572.0,768.0,768,0,2007,2007,3,0,0,7,99.34802631578948,2007.0,1,0,0,0,1
485000,9,3140,3.0,820.0,1926.0,1966,0,2008,2009,3,0,1,11,860.0,2009.0,0,2,0,0,0
356383,9,2473,3.0,675.0,1094.0,1102,0,2006,2006,2,0,1,11,184.0,2006.0,0,1,1,0,1
209000,7,1653,2.0,628.0,812.0,812,0,2003,2003,2,0,1,6,0.0,2003.0,1,0,1,0,1
205950,7,1665,2.0,562.0,813.0,822,0,2007,2007,2,0,1,7,99.34802631578948,2007.0,1,0,0,0,1
129900,5,1200,1.0,246.0,1200.0,1200,1,1950,1950,1,1,0,6,0.0,1950.0,1,0,0,1,0
180000,6,1523,2.0,478.0,1193.0,1523,1,1976,1976,2,1,0,7,160.0,1976.0,0,1,0,0,0
181000,7,1659,2.0,484.0,831.0,831,0,2004,2004,2,0,1,8,122.0,2004.0,1,0,0,0,1
157900,6,1442,1.0,301.0,1442.0,1442,1,1958,1958,1,1,0,7,243.0,1958.0,1,0,0,1,0
165000,6,1977,2.0,540.0,816.0,1127,1,1964,1978,1,1,0,9,272.0,1964.0,0,1,0,1,0
122000,5,1351,2.0,576.0,901.0,901,1,1925,1950,1,1,0,7,0.0,1975.0,0,1,0,1,0
188000,7,1724,2.0,527.0,880.0,880,1,1998,1999,2,0,1,8,0.0,1998.0,1,0,0,0,0
235000,7,2064,2.0,550.0,2048.0,2064,0,1978,1978,2,0,0,7,383.0,1978.0,0,2,1,0,1
165500,7,1394,2.0,400.0,384.0,754,0,2003,2003,2,0,1,7,99.34802631578948,2003.0,0,1,0,0,1
140000,5,936,2.0,672.0,936.0,936,1,1980,1980,1,1,0,4,180.0,1980.0,1,0,1,0,0
166000,6,1392,2.0,458.0,1392.0,1392,1,1957,1957,1,1,0,6,387.0,1957.0,0,2,0,1,0
268000,8,2217,2.0,621.0,2217.0,2217,0,1970,1970,2,0,1,8,0.0,1970.0,0,1,0,1,1
112000,6,1310,1.0,398.0,617.0,865,1,1924,1950,2,1,0,6,0.0,1924.0,1,0,0,0,0
370000,8,1964,3.0,892.0,1964.0,1964,0,2005,2006,2,0,1,7,674.0,2005.0,0,1,1,0,1
127000,6,1045,1.0,264.0,1045.0,1045,1,1963,1963,1,1,0,6,0.0,1963.0,0,1,0,1,0
187500,6,1604,2.0,470.0,926.0,926,1,1997,1998,2,1,1,7,0.0,1997.0,0,1,0,1,0
157000,7,1073,1.0,246.0,1073.0,1073,1,2004,2004,2,1,1,4,0.0,2004.0,1,0,1,0,0
129500,5,1328,1.0,308.0,768.0,768,1,1950,1970,1,1,0,6,0.0,1950.0,1,0,0,1,0
200000,6,1671,2.0,484.0,1427.0,1671,1,1978,1986,2,1,1,7,101.0,1978.0,0,1,0,1,0
186800,7,1400,2.0,612.0,1400.0,1400,0,2005,2006,2,0,1,6,118.0,2005.0,1,0,0,0,1
167500,7,2019,2.0,532.0,728.0,1136,1,1910,1993,1,0,0,8,0.0,1997.0,1,0,0,0,0
253000,8,1685,3.0,658.0,1685.0,1685,0,2006,2006,2,0,1,5,298.0,2006.0,0,1,0,0,1
61500,3,492,1.0,200.0,492.0,492,1,1921,1950,1,1,0,3,0.0,1921.0,1,0,0,0,0
193000,6,1561,2.0,463.0,1561.0,1561,1,1960,1960,2,1,0,6,132.0,1960.0,0,1,0,1,0
185000,7,1718,2.0,427.0,832.0,885,1,1998,1998,2,1,1,7,40.0,1998.0,0,1,0,0,0
349265,8,2541,3.0,729.0,1149.0,1164,0,2005,2005,3,0,1,10,146.0,2005.0,0,1,1,0,1
116000,5,922,1.0,308.0,922.0,922,1,1957,1957,1,1,0,5,0.0,1957.0,1,0,0,1,0
148500,6,1456,2.0,440.0,855.0,855,1,1976,1976,2,1,0,7,0.0,1976.0,0,1,0,0,0
199500,6,1324,2.0,430.0,1324.0,1324,0,2005,2005,2,0,1,6,0.0,2005.0,1,0,0,0,1
184900,8,1772,2.0,816.0,725.0,909,0,1910,1999,2,0,0,7,0.0,1992.0,1,0,0,1,1
145000,5,1097,2.0,672.0,1097.0,1097,1,1994,1995,1,1,1,6,0.0,1995.0,1,0,0,0,0
395039,9,1766,3.0,874.0,1751.0,1766,0,2008,2008,2,0,1,8,402.0,2008.0,0,2,1,0,0
163000,6,1912,2.0,672.0,482.0,1221,1,1905,2000,2,1,0,7,0.0,2003.0,0,1,0,0,0
255000,8,1989,2.0,586.0,1065.0,1091,0,2002,2002,2,0,1,7,210.0,2002.0,0,1,1,0,1
113000,5,793,1.0,240.0,793.0,793,1,1945,1950,1,0,0,4,0.0,1945.0,1,0,0,1,0
140000,4,1362,3.0,768.0,1040.0,1362,1,1957,1957,1,1,0,6,160.0,1982.0,0,1,0,1,0
143000,5,990,1.0,440.0,990.0,990,1,1994,1994,1,1,1,5,0.0,1995.0,1,0,0,1,0
175900,7,1569,3.0,660.0,1386.0,1569,0,2007,2007,2,0,1,7,130.0,2007.0,0,1,0,0,1
194000,7,1220,2.0,632.0,1199.0,1220,0,2006,2006,2,0,1,6,84.0,2006.0,1,0,1,0,1
176000,6,1137,2.0,551.0,1112.0,1137,1,1987,1987,2,0,0,5,72.0,1987.0,0,1,1,0,0
120000,7,1045,2.0,528.0,1045.0,1045,1,1962,1962,1,1,0,6,0.0,1962.0,1,0,0,1,0
172000,7,1083,2.0,596.0,1047.0,1083,0,1976,1976,1,1,0,5,252.0,1976.0,0,1,1,0,1
183000,7,1640,2.0,595.0,798.0,798,0,2003,2003,2,0,1,6,0.0,2003.0,1,0,0,0,1
205000,7,1812,2.0,469.0,952.0,952,0,2002,2002,2,1,1,7,99.34802631578948,2002.0,0,1,0,0,1
127000,5,1107,1.0,308.0,949.0,1107,1,1967,1993,1,0,0,5,0.0,1967.0,1,0,0,1,0
129200,5,941,1.0,288.0,912.0,941,1,1967,1967,1,1,0,6,0.0,1967.0,0,1,0,1,0
166000,8,1151,2.0,484.0,1141.0,1151,0,2006,2007,2,0,1,5,30.0,2006.0,1,0,1,0,1
320000,7,3222,3.0,594.0,1673.0,1699,1,1990,1990,3,0,1,11,0.0,1990.0,0,2,1,0,0
211000,6,2060,2.0,521.0,1151.0,1164,0,1988,1989,2,1,1,8,268.0,1988.0,0,1,1,0,1
195000,6,2030,2.0,551.0,848.0,1118,1,1976,1976,2,0,0,8,298.0,1976.0,0,1,0,1,0
202000,6,1403,2.0,470.0,1381.0,1403,0,2000,2000,2,0,0,5,0.0,2000.0,1,0,1,0,1
190000,7,1500,2.0,570.0,1500.0,1500,0,2004,2004,2,0,1,6,210.0,2004.0,1,0,1,0,1
181000,7,1486,2.0,566.0,1461.0,1486,0,2006,2006,2,0,1,7,170.0,2006.0,1,0,0,0,1
79275,4,864,2.0,528.0,864.0,864,1,1955,1955,1,1,0,5,0.0,1996.0,1,0,0,1,0
114504,6,1368,1.0,216.0,684.0,684,1,1910,1993,1,1,0,7,0.0,1930.0,1,0,0,1,0
128000,4,1324,1.0,240.0,672.0,757,1,1936,1950,1,1,0,6,0.0,1936.0,1,0,0,1,0
159000,5,1384,2.0,896.0,1015.0,1384,1,1956,2001,1,1,0,6,0.0,2001.0,1,0,0,1,0
185000,7,1221,2.0,400.0,1221.0,1221,0,2004,2005,2,0,1,6,0.0,2004.0,1,0,1,0,1
239000,6,2624,3.0,864.0,1370.0,1370,1,1918,1950,2,1,0,10,0.0,1918.0,0,1,0,0,0
300000,9,2206,3.0,670.0,1090.0,1117,0,2005,2006,2,0,1,10,525.0,2005.0,0,1,0,0,1
89900,4,869,1.0,390.0,0.0,869,1,1948,1950,1,1,0,3,0.0,1948.0,1,0,0,0,0
99500,5,912,1.0,360.0,520.0,912,1,1930,1995,1,1,0,5,0.0,1934.0,1,0,0,1,0
143450,6,1152,2.0,412.0,912.0,1152,1,1968,1968,1,1,0,7,41.0,1968.0,1,0,0,1,0
139500,5,1627,2.0,420.0,797.0,830,1,1900,2006,2,1,0,10,0.0,1950.0,1,0,0,0,0
120000,6,1217,1.0,288.0,626.0,626,1,1980,1980,1,1,0,6,0.0,1980.0,0,1,0,0,0
179781,7,1214,2.0,520.0,1214.0,1214,0,2009,2010,2,0,1,6,0.0,2010.0,1,0,0,0,1
123600,4,990,0.0,0.0,990.0,990,1,1994,1995,1,1,1,5,0.0,1978.7689655172412,1,0,1,0,0
246900,8,1341,2.0,482.0,1341.0,1341,0,1999,2000,1,0,1,5,158.0,1999.0,0,1,1,0,1
126000,5,1734,2.0,539.0,0.0,1302,1,1977,1977,2,0,0,8,0.0,1977.0,1,0,0,0,0
112000,5,808,1.0,308.0,808.0,808,1,1958,2000,1,1,0,5,0.0,1963.0,1,0,0,1,0
64500,3,1020,0.0,0.0,1020.0,1020,0,1918,1950,1,0,0,5,0.0,1978.7689655172412,1,0,0,1,0
170000,6,1396,2.0,440.0,608.0,608,0,2007,2007,2,0,1,6,0.0,2007.0,0,1,0,0,1
160000,10,5642,2.0,1418.0,6110.0,4692,0,2008,2008,2,0,1,12,796.0,2008.0,0,3,1,0,0
150000,5,1026,1.0,308.0,1026.0,1026,0,1977,2004,1,1,0,5,0.0,1977.0,1,0,1,0,1
197000,8,1247,2.0,550.0,1247.0,1247,0,2005,2005,1,0,1,4,0.0,2005.0,0,1,1,0,1
106500,4,951,1.0,327.0,951.0,951,1,1936,1950,1,1,0,6,0.0,1936.0,1,0,0,1,0
277500,9,1561,2.0,556.0,1561.0,1561,0,2005,2005,2,0,1,6,246.0,2005.0,0,1,1,0,0
128000,6,1362,2.0,502.0,611.0,751,1,1920,1999,2,1,0,6,0.0,1920.0,1,0,0,0,0
134900,5,1040,2.0,748.0,1040.0,1040,1,1977,1977,1,1,0,5,0.0,1977.0,1,0,0,0,0
165000,5,1458,2.0,512.0,1176.0,1458,1,1967,1967,1,1,0,7,450.0,1967.0,0,1,0,1,0
91500,6,1218,0.0,0.0,672.0,672,1,1971,1971,1,1,0,7,236.0,1978.7689655172412,1,0,0,1,0
183500,7,1720,2.0,440.0,840.0,840,0,2004,2004,2,0,1,7,0.0,2004.0,0,1,0,0,1
134500,5,999,1.0,300.0,925.0,999,1,1962,1962,1,1,0,6,0.0,1962.0,1,0,0,1,0
350000,8,2385,3.0,818.0,1317.0,1217,0,2003,2003,2,0,1,7,280.0,2003.0,0,1,1,0,1
133000,6,848,2.0,420.0,848.0,848,0,2003,2003,1,0,1,4,170.0,2003.0,1,0,1,0,1
332200,9,1686,3.0,899.0,1686.0,1686,0,2006,2006,2,0,1,6,518.0,2006.0,0,1,1,0,1
260400,7,1720,2.0,527.0,1720.0,1720,0,1996,1996,2,0,1,7,338.0,1996.0,0,1,1,0,1
106500,4,992,1.0,297.0,530.0,530,1,1970,1970,1,1,0,4,0.0,1970.0,1,0,1,0,0
98000,5,864,0.0,0.0,864.0,864,1,1925,1950,1,1,0,5,0.0,1978.7689655172412,1,0,0,1,0
84500,6,754,0.0,0.0,520.0,520,1,1935,1982,1,1,0,5,0.0,1978.7689655172412,1,0,1,1,0
147500,5,1256,1.0,276.0,1256.0,1256,0,1965,1965,1,1,0,6,0.0,1965.0,1,0,0,1,1
177500,6,1494,1.0,213.0,771.0,753,1,1942,1950,1,0,0,7,0.0,1942.0,0,2,0,1,0
367294,9,1702,3.0,1052.0,1702.0,1702,0,2008,2008,1,0,1,7,766.0,2008.0,0,1,1,0,0
108000,5,948,1.0,300.0,948.0,948,1,1968,1968,1,1,1,6,0.0,1968.0,1,0,0,1,0
582933,9,2822,3.0,1020.0,1734.0,1734,0,2008,2009,3,0,1,12,424.0,2009.0,0,1,0,0,0
244000,7,2223,2.0,516.0,2223.0,2223,1,1973,1973,2,1,0,8,1115.0,1973.0,0,2,0,0,0
184000,7,1686,2.0,462.0,891.0,891,0,2005,2005,2,0,1,8,172.0,2005.0,1,0,0,0,1
177900,5,1384,2.0,404.0,1348.0,1384,0,1996,1997,2,0,1,7,0.0,1996.0,1,0,1,0,1
122000,6,1324,1.0,180.0,662.0,662,1,1920,1993,1,1,0,6,0.0,1920.0,1,0,0,1,0
152000,6,1097,2.0,480.0,1040.0,1097,1,1984,1985,2,1,1,6,0.0,1986.0,1,0,1,0,0
167900,6,1334,2.0,630.0,1350.0,1334,1,1977,1977,2,1,0,6,360.0,1977.0,0,1,0,0,0
309000,8,2452,3.0,691.0,1117.0,1132,0,2004,2005,3,0,1,9,132.0,2004.0,0,1,0,0,1
159000,5,1114,2.0,576.0,1114.0,1114,1,2004,2004,1,0,1,6,0.0,2004.0,1,0,1,1,0
147500,6,1264,2.0,400.0,676.0,676,1,1914,1995,1,1,0,6,0.0,1994.0,1,0,0,0,0
122000,5,900,1.0,280.0,882.0,900,1,1967,1967,1,1,0,5,31.0,1970.0,1,0,0,1,0
189000,7,1434,2.0,527.0,1454.0,1434,0,2001,2001,2,0,1,6,0.0,2001.0,0,1,1,0,1
215000,6,1488,2.0,552.0,1488.0,1488,1,1968,1968,2,1,1,7,0.0,1968.0,0,2,0,0,0
322500,8,2582,3.0,758.0,1389.0,1411,0,1998,1999,2,0,1,9,0.0,1998.0,0,1,1,0,1
169000,5,2014,2.0,624.0,716.0,1007,0,1900,2005,2,1,1,8,0.0,1900.0,1,0,0,0,1
104000,5,1296,1.0,260.0,1107.0,1296,1,1924,1999,2,0,0,5,203.0,1979.0,0,1,0,1,0
155000,5,1125,2.0,430.0,1125.0,1125,1,2006,2007,1,1,1,5,0.0,2007.0,1,0,0,0,0
153000,5,1382,1.0,350.0,1382.0,1382,1,1955,1955,1,0,0,6,0.0,1955.0,1,0,0,1,0
256000,8,1660,3.0,660.0,1660.0,1660,0,2007,2007,2,0,1,7,292.0,2007.0,0,1,0,0,1
193000,7,1361,2.0,610.0,1351.0,1361,0,2007,2007,2,0,1,6,0.0,2007.0,1,0,1,0,1
143000,6,1846,1.0,315.0,1040.0,1168,1,1949,1950,2,1,0,7,320.0,1949.0,0,1,0,1,0
133000,4,1573,1.0,240.0,884.0,989,1,1935,1995,1,0,0,6,0.0,1935.0,1,0,0,1,0
301500,8,1987,2.0,691.0,1986.0,1987,0,1994,1994,2,0,1,7,554.0,1994.0,0,1,1,0,1
101000,5,1111,1.0,288.0,530.0,581,1,1920,1996,1,0,0,6,0.0,1935.0,1,0,0,1,0
282922,8,1464,3.0,754.0,1485.0,1464,0,2007,2007,2,0,1,6,84.0,2007.0,1,0,1,0,1
